,OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAME_ID
40101,1195,Derrick,Stafford,7,0021301168
40102,1152,Dan,Crawford,43,0021301166
40103,201638,Brent,Barnaky,70,0021301166
40104,2529,Tony,Brown,6,0021301166
40105,201246,Kevin,Cutler,34,0021301171
40106,2005,Matt,Boland,18,0021301171
40107,1164,Ron,Garretson,10,0021301171
40108,1194,Bill,Spooner,22,0021301169
40109,202026,Karl,Lane,77,0021301169
40110,202041,Kevin,Scott,79,0021301169
40111,201639,Josh,Tiven,58,0021301165
40112,1176,Monty,McCutchen,13,0021301165
40113,2003,Pat,Fraher,26,0021301165
40114,1168,David,Jones,36,0021301164
40115,2532,Eli,Roe,44,0021301164
40116,1193,Michael,Smith,38,0021301164
40117,1147,Mike,Callahan,24,0021301167
40118,1188,Leroy,Richardson,20,0021301167
40119,101284,John,Goble,30,0021301167
40120,1830,Marc,Davis,8,0021301170
40121,1363,Bennie,Adams,47,0021301170
40122,1151,Sean,Corbin,33,0021301170
40123,1153,Joe,Crawford,17,0021301175
40124,2534,Zach,Zarba,28,0021301175
40125,202037,J.T.,Orr,72,0021301175
40126,2530,Ed,Malloy,14,0021301174
40127,2004,Courtney,Kirkland,61,0021301174
40128,1192,Bennett,Salvatore,15,0021301174
40129,2882,Sean,Wright,65,0021301186
40130,200832,Curtis,Blair,74,0021301186
40131,1147,Mike,Callahan,24,0021301186
40132,1148,James,Capers,19,0021301188
40133,2715,Eric,Lewis,42,0021301188
40134,202026,Karl,Lane,77,0021301188
40135,202000,Steve,Anderson,76,0021301181
40136,1162,Scott,Foster,48,0021301181
40137,101284,John,Goble,30,0021301181
40138,201637,Haywoode,Workman,66,0021301179
40139,2001,Jason,Phillips,23,0021301179
40140,200834,Mark,Lindsay,29,0021301179
40141,1168,David,Jones,36,0021301178
40142,2714,David,Guthrie,16,0021301178
40143,2532,Eli,Roe,44,0021301178
40144,1830,Marc,Davis,8,0021301176
40145,1363,Bennie,Adams,47,0021301176
40146,202027,Tre,Maddox,73,0021301176
40147,1198,Scott,Wall,31,0021301180
40148,1152,Dan,Crawford,43,0021301180
40149,1193,Michael,Smith,38,0021301180
40150,2003,Pat,Fraher,26,0021301187
40151,1164,Ron,Garretson,10,0021301187
40152,1185,Violet,Palmer,12,0021301187
40153,1194,Bill,Spooner,22,0021301185
40154,202049,Ben,Taylor,46,0021301185
40155,201639,Josh,Tiven,58,0021301185
40156,1195,Derrick,Stafford,7,0021301183
40157,101283,Brian,Forte,45,0021301183
40158,2716,Olandis,Poole,50,0021301183
40159,202058,James,Williams,60,0021301177
40160,1176,Monty,McCutchen,13,0021301177
40161,2529,Tony,Brown,6,0021301177
40162,2530,Ed,Malloy,14,0021301184
40163,2002,Derrick,Collins,11,0021301184
40164,201638,Brent,Barnaky,70,0021301184
40165,201245,Marat,Kogut,68,0021301182
40166,1179,Rodney,Mott,71,0021301182
40167,202041,Kevin,Scott,79,0021301182
40168,1153,Joe,Crawford,17,0021301189
40169,2534,Zach,Zarba,28,0021301189
40170,2005,Matt,Boland,18,0021301189
40171,101283,Brian,Forte,45,0021301193
40172,1142,Dick,Bavetta,27,0021301193
40173,202058,James,Williams,60,0021301193
40174,1662,Bill,Kennedy,55,0021301194
40175,202041,Kevin,Scott,79,0021301194
40176,200832,Curtis,Blair,74,0021301194
40177,201640,Kane,Fitzgerald,35,0021301195
40178,1146,Tony,Brothers,25,0021301195
40179,1201,Leon,Wood,40,0021301195
40180,2004,Courtney,Kirkland,61,0021301192
40181,1199,Tom,Washington,49,0021301192
40182,202007,Nick,Buchert,54,0021301192
40183,2148,Mark,Ayotte,56,0021301196
40184,202026,Karl,Lane,77,0021301196
40185,1192,Bennett,Salvatore,15,0021301196
40186,1151,Sean,Corbin,33,0021301191
40187,1188,Leroy,Richardson,20,0021301191
40188,201637,Haywoode,Workman,66,0021301191
40189,200833,Eric,Dalen,37,0021301190
40190,1174,Ken,Mauer,41,0021301190
40191,202027,Tre,Maddox,73,0021301190
40192,2534,Zach,Zarba,28,0021301203
40193,2003,Pat,Fraher,26,0021301203
40194,1204,Derek,Richardson,63,0021301203
40195,2532,Eli,Roe,44,0021301197
40196,2714,David,Guthrie,16,0021301197
40197,2001,Jason,Phillips,23,0021301197
40198,2529,Tony,Brown,6,0021301199
40199,1195,Derrick,Stafford,7,0021301199
40200,202053,Scott,Twardoski,52,0021301199
40201,201639,Josh,Tiven,58,0021301198
40202,1830,Marc,Davis,8,0021301198
40203,202049,Ben,Taylor,46,0021301198
40204,2002,Derrick,Collins,11,0021301201
40205,1179,Rodney,Mott,71,0021301201
40206,201246,Kevin,Cutler,34,0021301201
40207,1168,David,Jones,36,0021301200
40208,1162,Scott,Foster,48,0021301200
40209,101284,John,Goble,30,0021301200
40210,1664,Gary,Zielinski,59,0021301202
40211,1148,James,Capers,19,0021301202
40212,202037,J.T.,Orr,72,0021301202
40213,1147,Mike,Callahan,24,0021301204
40214,1198,Scott,Wall,31,0021301204
40215,202049,Ben,Taylor,46,0021301204
40216,2148,Mark,Ayotte,56,0021301213
40217,1192,Bennett,Salvatore,15,0021301213
40218,1363,Bennie,Adams,47,0021301213
40219,1176,Monty,McCutchen,13,0021301208
40220,1185,Violet,Palmer,12,0021301208
40221,1188,Leroy,Richardson,20,0021301208
40222,1664,Gary,Zielinski,59,0021301212
40223,1152,Dan,Crawford,43,0021301212
40224,2005,Matt,Boland,18,0021301212
40225,1201,Leon,Wood,40,0021301209
40226,1151,Sean,Corbin,33,0021301209
40227,1146,Tony,Brothers,25,0021301209
40228,1194,Bill,Spooner,22,0021301211
40229,201246,Kevin,Cutler,34,0021301211
40230,2002,Derrick,Collins,11,0021301211
40231,1662,Bill,Kennedy,55,0021301207
40232,1193,Michael,Smith,38,0021301207
40233,202058,James,Williams,60,0021301207
40234,201640,Kane,Fitzgerald,35,0021301206
40235,200832,Curtis,Blair,74,0021301206
40236,1164,Ron,Garretson,10,0021301206
40237,2530,Ed,Malloy,14,0021301205
40238,101283,Brian,Forte,45,0021301205
40239,202053,Scott,Twardoski,52,0021301205
40240,2004,Courtney,Kirkland,61,0021301210
40241,200834,Mark,Lindsay,29,0021301210
40242,1174,Ken,Mauer,41,0021301210
40243,1199,Tom,Washington,49,0021301214
40244,201639,Josh,Tiven,58,0021301214
40245,202007,Nick,Buchert,54,0021301214
40246,2003,Pat,Fraher,26,0021301215
40247,1204,Derek,Richardson,63,0021301215
40248,1179,Rodney,Mott,71,0021301215
40249,1168,David,Jones,36,0021301221
40250,202000,Steve,Anderson,76,0021301221
40251,2001,Jason,Phillips,23,0021301221
40252,2004,Courtney,Kirkland,61,0021301226
40253,1195,Derrick,Stafford,7,0021301226
40254,1198,Scott,Wall,31,0021301226
40255,101284,John,Goble,30,0021301222
40256,202053,Scott,Twardoski,52,0021301222
40257,2530,Ed,Malloy,14,0021301222
40258,1164,Ron,Garretson,10,0021301227
40259,1201,Leon,Wood,40,0021301227
40260,201245,Marat,Kogut,68,0021301227
40261,2534,Zach,Zarba,28,0021301224
40262,2532,Eli,Roe,44,0021301224
40263,1147,Mike,Callahan,24,0021301224
40264,1662,Bill,Kennedy,55,0021301225
40265,201637,Haywoode,Workman,66,0021301225
40266,101283,Brian,Forte,45,0021301225
40267,1363,Bennie,Adams,47,0021301228
40268,2148,Mark,Ayotte,56,0021301228
40269,1152,Dan,Crawford,43,0021301228
40270,1185,Violet,Palmer,12,0021301217
40271,2529,Tony,Brown,6,0021301217
40272,1153,Joe,Crawford,17,0021301217
40273,201246,Kevin,Cutler,34,0021301229
40274,2002,Derrick,Collins,11,0021301229
40275,1192,Bennett,Salvatore,15,0021301229
40276,1830,Marc,Davis,8,0021301218
40277,2714,David,Guthrie,16,0021301218
40278,1188,Leroy,Richardson,20,0021301218
40279,202058,James,Williams,60,0021301220
40280,1146,Tony,Brothers,25,0021301220
40281,1193,Michael,Smith,38,0021301220
40282,1162,Scott,Foster,48,0021301216
40283,2882,Sean,Wright,65,0021301216
40284,1151,Sean,Corbin,33,0021301216
40285,1148,James,Capers,19,0021301219
40286,200833,Eric,Dalen,37,0021301219
40287,2715,Eric,Lewis,42,0021301219
40288,201638,Brent,Barnaky,70,0021301223
40289,1199,Tom,Washington,49,0021301223
40290,202041,Kevin,Scott,79,0021301223
40291,202027,Tre,Maddox,73,0021301230
40292,1664,Gary,Zielinski,59,0021301230
40293,1194,Bill,Spooner,22,0021301230
40294,2001,Jason,Phillips,23,0021400002
40295,2003,Pat,Fraher,26,0021400002
40296,201637,Haywoode,Workman,66,0021400002
40297,2004,Courtney,Kirkland,61,0021400003
40298,2534,Zach,Zarba,28,0021400003
40299,1204,Derek,Richardson,63,0021400003
40300,1146,Tony,Brothers,25,0021400001
40301,203592,Dedric,Taylor,21,0021400001
40302,1168,David,Jones,36,0021400001
40303,2002,Derrick,Collins,11,0021400010
40304,1153,Joe,Crawford,17,0021400010
40305,1151,Sean,Corbin,33,0021400010
40306,2148,Mark,Ayotte,56,0021400013
40307,1830,Marc,Davis,8,0021400013
40308,1664,Gary,Zielinski,59,0021400013
40309,202007,Nick,Buchert,54,0021400006
40310,1192,Bennett,Salvatore,15,0021400006
40311,201639,Josh,Tiven,58,0021400006
40312,202026,Karl,Lane,77,0021400007
40313,1195,Derrick,Stafford,9,0021400007
40314,1198,Scott,Wall,31,0021400007
40315,202041,Kevin,Scott,79,0021400015
40316,2529,Tony,Brown,6,0021400015
40317,1164,Ron,Garretson,10,0021400015
40318,1201,Leon,Wood,40,0021400012
40319,202058,James,Williams,60,0021400012
40320,1176,Monty,McCutchen,13,0021400012
40321,1188,Leroy,Richardson,20,0021400005
40322,2530,Ed,Malloy,14,0021400005
40323,201246,Kevin,Cutler,34,0021400005
40324,203593,Justin,Van Duyne,64,0021400014
40325,1363,Bennie,Adams,47,0021400014
40326,1662,Bill,Kennedy,55,0021400014
40327,202027,Tre,Maddox,73,0021400011
40328,2534,Zach,Zarba,28,0021400011
40329,2004,Courtney,Kirkland,61,0021400011
40330,2532,Eli,Roe,44,0021400004
40331,1148,James,Capers,19,0021400004
40332,2715,Eric,Lewis,42,0021400004
40333,2882,Sean,Wright,65,0021400008
40334,200832,Curtis,Blair,74,0021400008
40335,1147,Mike,Callahan,24,0021400008
40336,200834,Mark,Lindsay,29,0021400009
40337,1162,Scott,Foster,48,0021400009
40338,2005,Matt,Boland,18,0021400009
40339,202058,James,Williams,60,0021400020
40340,101284,John,Goble,30,0021400020
40341,1830,Marc,Davis,8,0021400020
40342,1194,Bill,Spooner,22,0021400016
40343,202053,Scott,Twardoski,52,0021400016
40344,2003,Pat,Fraher,26,0021400016
40345,200832,Curtis,Blair,74,0021400018
40346,1199,Tom,Washington,49,0021400018
40347,2714,David,Guthrie,16,0021400018
40348,1168,David,Jones,36,0021400019
40349,1174,Ken,Mauer,41,0021400019
40350,201638,Brent,Barnaky,70,0021400019
40351,203177,Lauren,Holtkamp,7,0021400017
40352,1152,Dan,Crawford,43,0021400017
40353,1193,Michael,Smith,38,0021400017
40354,203593,Justin,Van Duyne,64,0021400026
40355,1363,Bennie,Adams,47,0021400026
40356,1662,Bill,Kennedy,55,0021400026
40357,1198,Scott,Wall,31,0021400022
40358,2005,Matt,Boland,18,0021400022
40359,1162,Scott,Foster,48,0021400022
40360,2529,Tony,Brown,6,0021400024
40361,201245,Marat,Kogut,68,0021400024
40362,1176,Monty,McCutchen,13,0021400024
40363,1164,Ron,Garretson,10,0021400023
40364,204055,Kipp,Kissinger,39,0021400023
40365,101283,Brian,Forte,45,0021400023
40366,1146,Tony,Brothers,25,0021400021
40367,1151,Sean,Corbin,33,0021400021
40368,201637,Haywoode,Workman,66,0021400021
40369,2534,Zach,Zarba,28,0021400025
40370,202027,Tre,Maddox,73,0021400025
40371,1201,Leon,Wood,40,0021400025
40372,202037,J.T.,Orr,72,0021400030
40373,1192,Bennett,Salvatore,15,0021400030
40374,2714,David,Guthrie,16,0021400030
40375,202041,Kevin,Scott,79,0021400038
40376,1195,Derrick,Stafford,9,0021400038
40377,201640,Kane,Fitzgerald,35,0021400038
40378,1199,Tom,Washington,49,0021400029
40379,2715,Eric,Lewis,42,0021400029
40380,201638,Brent,Barnaky,70,0021400029
40381,2002,Derrick,Collins,11,0021400034
40382,1168,David,Jones,36,0021400034
40383,2882,Sean,Wright,65,0021400034
40384,1188,Leroy,Richardson,20,0021400033
40385,1147,Mike,Callahan,24,0021400033
40386,1204,Derek,Richardson,63,0021400033
40387,202049,Ben,Taylor,46,0021400037
40388,101284,John,Goble,30,0021400037
40389,1153,Joe,Crawford,17,0021400037
40390,1148,James,Capers,19,0021400032
40391,2148,Mark,Ayotte,56,0021400032
40392,202000,Steve,Anderson,76,0021400032
40393,203592,Dedric,Taylor,21,0021400035
40394,1146,Tony,Brothers,25,0021400035
40395,2003,Pat,Fraher,26,0021400035
40396,2001,Jason,Phillips,23,0021400031
40397,201246,Kevin,Cutler,34,0021400031
40398,200834,Mark,Lindsay,29,0021400031
40399,202053,Scott,Twardoski,52,0021400028
40400,1194,Bill,Spooner,22,0021400028
40401,101283,Brian,Forte,45,0021400028
40402,2532,Eli,Roe,44,0021400036
40403,1174,Ken,Mauer,41,0021400036
40404,1664,Gary,Zielinski,59,0021400036
40405,1152,Dan,Crawford,43,0021400027
40406,203177,Lauren,Holtkamp,7,0021400027
40407,1193,Michael,Smith,38,0021400027
40408,201246,Kevin,Cutler,34,0021400041
40409,1198,Scott,Wall,31,0021400041
40410,1164,Ron,Garretson,10,0021400041
40411,201245,Marat,Kogut,68,0021400039
40412,2529,Tony,Brown,6,0021400039
40413,1176,Monty,McCutchen,13,0021400039
40414,2530,Ed,Malloy,14,0021400040
40415,2148,Mark,Ayotte,56,0021400040
40416,202053,Scott,Twardoski,52,0021400040
40417,101284,John,Goble,30,0021400042
40418,202058,James,Williams,60,0021400042
40419,1830,Marc,Davis,8,0021400042
40420,2003,Pat,Fraher,26,0021400043
40421,1147,Mike,Callahan,24,0021400043
40422,202035,Brett,Nansel,67,0021400043
40423,1152,Dan,Crawford,43,0021400044
40424,1363,Bennie,Adams,47,0021400044
40425,201638,Brent,Barnaky,70,0021400044
40426,202041,Kevin,Scott,79,0021400048
40427,201639,Josh,Tiven,58,0021400048
40428,1195,Derrick,Stafford,9,0021400048
40429,1664,Gary,Zielinski,59,0021400046
40430,1194,Bill,Spooner,22,0021400046
40431,202026,Karl,Lane,77,0021400046
40432,2715,Eric,Lewis,42,0021400047
40433,202049,Ben,Taylor,46,0021400047
40434,1153,Joe,Crawford,17,0021400047
40435,200832,Curtis,Blair,74,0021400045
40436,2001,Jason,Phillips,23,0021400045
40437,2002,Derrick,Collins,11,0021400045
40438,1830,Marc,Davis,8,0021400056
40439,1201,Leon,Wood,40,0021400056
40440,202027,Tre,Maddox,73,0021400056
40441,2714,David,Guthrie,16,0021400053
40442,201246,Kevin,Cutler,34,0021400053
40443,2530,Ed,Malloy,14,0021400053
40444,202007,Nick,Buchert,54,0021400051
40445,1192,Bennett,Salvatore,15,0021400051
40446,202037,J.T.,Orr,72,0021400051
40447,201637,Haywoode,Workman,66,0021400050
40448,1199,Tom,Washington,49,0021400050
40449,200834,Mark,Lindsay,29,0021400050
40450,201640,Kane,Fitzgerald,35,0021400055
40451,1176,Monty,McCutchen,13,0021400055
40452,201245,Marat,Kogut,68,0021400055
40453,200832,Curtis,Blair,74,0021400049
40454,2534,Zach,Zarba,28,0021400049
40455,1198,Scott,Wall,31,0021400049
40456,1164,Ron,Garretson,10,0021400052
40457,101283,Brian,Forte,45,0021400052
40458,1204,Derek,Richardson,63,0021400052
40459,1174,Ken,Mauer,41,0021400054
40460,2148,Mark,Ayotte,56,0021400054
40461,202026,Karl,Lane,77,0021400054
40462,202049,Ben,Taylor,46,0021400068
40463,2882,Sean,Wright,65,0021400068
40464,1153,Joe,Crawford,17,0021400068
40465,203591,Mitchell,Ervin,51,0021400064
40466,1194,Bill,Spooner,22,0021400064
40467,1664,Gary,Zielinski,59,0021400064
40468,2532,Eli,Roe,44,0021400065
40469,1195,Derrick,Stafford,9,0021400065
40470,201640,Kane,Fitzgerald,35,0021400065
40471,2001,Jason,Phillips,23,0021400060
40472,202037,J.T.,Orr,72,0021400060
40473,2529,Tony,Brown,6,0021400060
40474,1662,Bill,Kennedy,55,0021400059
40475,1188,Leroy,Richardson,20,0021400059
40476,203593,Justin,Van Duyne,64,0021400059
40477,203592,Dedric,Taylor,21,0021400061
40478,1146,Tony,Brothers,25,0021400061
40479,1363,Bennie,Adams,47,0021400061
40480,2715,Eric,Lewis,42,0021400066
40481,1148,James,Capers,19,0021400066
40482,202000,Steve,Anderson,76,0021400066
40483,202058,James,Williams,60,0021400062
40484,1151,Sean,Corbin,33,0021400062
40485,1193,Michael,Smith,38,0021400062
40486,1162,Scott,Foster,48,0021400067
40487,2005,Matt,Boland,18,0021400067
40488,201639,Josh,Tiven,58,0021400067
40489,2003,Pat,Fraher,26,0021400063
40490,2530,Ed,Malloy,14,0021400063
40491,1204,Derek,Richardson,63,0021400063
40492,1147,Mike,Callahan,24,0021400057
40493,1168,David,Jones,36,0021400057
40494,201638,Brent,Barnaky,70,0021400057
40495,2002,Derrick,Collins,11,0021400058
40496,1152,Dan,Crawford,43,0021400058
40497,203177,Lauren,Holtkamp,7,0021400058
40498,2004,Courtney,Kirkland,61,0021400069
40499,202007,Nick,Buchert,54,0021400069
40500,1192,Bennett,Salvatore,15,0021400069
40501,1162,Scott,Foster,48,0021400070
40502,201639,Josh,Tiven,58,0021400070
40503,2005,Matt,Boland,18,0021400070
40504,2001,Jason,Phillips,23,0021400073
40505,2529,Tony,Brown,6,0021400073
40506,204059,Tyler,Ford,78,0021400073
40507,202000,Steve,Anderson,76,0021400079
40508,2882,Sean,Wright,65,0021400079
40509,1148,James,Capers,19,0021400079
40510,202041,Kevin,Scott,79,0021400075
40511,101284,John,Goble,30,0021400075
40512,2714,David,Guthrie,16,0021400075
40513,1147,Mike,Callahan,24,0021400074
40514,201638,Brent,Barnaky,70,0021400074
40515,1363,Bennie,Adams,47,0021400074
40516,202027,Tre,Maddox,73,0021400072
40517,1198,Scott,Wall,31,0021400072
40518,1174,Ken,Mauer,41,0021400072
40519,1152,Dan,Crawford,43,0021400076
40520,101283,Brian,Forte,45,0021400076
40521,203177,Lauren,Holtkamp,7,0021400076
40522,1151,Sean,Corbin,33,0021400080
40523,202037,J.T.,Orr,72,0021400080
40524,1164,Ron,Garretson,10,0021400080
40525,1188,Leroy,Richardson,20,0021400081
40526,1195,Derrick,Stafford,9,0021400081
40527,202053,Scott,Twardoski,52,0021400081
40528,1193,Michael,Smith,38,0021400071
40529,203593,Justin,Van Duyne,64,0021400071
40530,1662,Bill,Kennedy,55,0021400071
40531,2534,Zach,Zarba,28,0021400077
40532,1201,Leon,Wood,40,0021400077
40533,202026,Karl,Lane,77,0021400077
40534,200834,Mark,Lindsay,29,0021400078
40535,1176,Monty,McCutchen,13,0021400078
40536,201245,Marat,Kogut,68,0021400078
40537,200834,Mark,Lindsay,29,0021400089
40538,1176,Monty,McCutchen,13,0021400089
40539,201245,Marat,Kogut,68,0021400089
40540,200832,Curtis,Blair,74,0021400086
40541,101283,Brian,Forte,45,0021400086
40542,101284,John,Goble,30,0021400086
40543,1199,Tom,Washington,49,0021400082
40544,2715,Eric,Lewis,42,0021400082
40545,2532,Eli,Roe,44,0021400082
40546,2148,Mark,Ayotte,56,0021400087
40547,1830,Marc,Davis,8,0021400087
40548,202058,James,Williams,60,0021400087
40549,1153,Joe,Crawford,17,0021400085
40550,2004,Courtney,Kirkland,61,0021400085
40551,202007,Nick,Buchert,54,0021400085
40552,1168,David,Jones,36,0021400088
40553,201637,Haywoode,Workman,66,0021400088
40554,1664,Gary,Zielinski,59,0021400088
40555,201640,Kane,Fitzgerald,35,0021400083
40556,1662,Bill,Kennedy,55,0021400083
40557,203593,Justin,Van Duyne,64,0021400083
40558,2530,Ed,Malloy,14,0021400084
40559,2002,Derrick,Collins,11,0021400084
40560,2003,Pat,Fraher,26,0021400084
40561,1199,Tom,Washington,49,0021400097
40562,2532,Eli,Roe,44,0021400097
40563,2882,Sean,Wright,65,0021400097
40564,2715,Eric,Lewis,42,0021400095
40565,2005,Matt,Boland,18,0021400095
40566,1162,Scott,Foster,48,0021400095
40567,2534,Zach,Zarba,28,0021400090
40568,1193,Michael,Smith,38,0021400090
40569,1201,Leon,Wood,40,0021400090
40570,2530,Ed,Malloy,14,0021400091
40571,202049,Ben,Taylor,46,0021400091
40572,2529,Tony,Brown,6,0021400091
40573,202000,Steve,Anderson,76,0021400096
40574,1148,James,Capers,19,0021400096
40575,1151,Sean,Corbin,33,0021400096
40576,1830,Marc,Davis,8,0021400094
40577,2148,Mark,Ayotte,56,0021400094
40578,202058,James,Williams,60,0021400094
40579,1146,Tony,Brothers,25,0021400093
40580,1363,Bennie,Adams,47,0021400093
40581,203592,Dedric,Taylor,21,0021400093
40582,202041,Kevin,Scott,79,0021400092
40583,2001,Jason,Phillips,23,0021400092
40584,1198,Scott,Wall,31,0021400092
40585,203593,Justin,Van Duyne,64,0021400101
40586,1168,David,Jones,36,0021400101
40587,1662,Bill,Kennedy,55,0021400101
40588,202027,Tre,Maddox,73,0021400100
40589,2004,Courtney,Kirkland,61,0021400100
40590,1147,Mike,Callahan,24,0021400100
40591,200832,Curtis,Blair,74,0021400102
40592,1174,Ken,Mauer,41,0021400102
40593,1204,Derek,Richardson,63,0021400102
40594,202049,Ben,Taylor,46,0021400098
40595,2003,Pat,Fraher,26,0021400098
40596,1153,Joe,Crawford,17,0021400098
40597,204055,Kipp,Kissinger,39,0021400099
40598,1194,Bill,Spooner,22,0021400099
40599,1664,Gary,Zielinski,59,0021400099
40600,202000,Steve,Anderson,76,0021400108
40601,1148,James,Capers,19,0021400108
40602,1151,Sean,Corbin,33,0021400108
40603,1152,Dan,Crawford,43,0021400107
40604,2714,David,Guthrie,16,0021400107
40605,201637,Haywoode,Workman,66,0021400107
40606,202007,Nick,Buchert,54,0021400105
40607,1146,Tony,Brothers,25,0021400105
40608,1363,Bennie,Adams,47,0021400105
40609,101284,John,Goble,30,0021400106
40610,201246,Kevin,Cutler,34,0021400106
40611,1193,Michael,Smith,38,0021400106
40612,201639,Josh,Tiven,58,0021400103
40613,203177,Lauren,Holtkamp,7,0021400103
40614,1830,Marc,Davis,8,0021400103
40615,2148,Mark,Ayotte,56,0021400104
40616,1164,Ron,Garretson,10,0021400104
40617,1204,Derek,Richardson,63,0021400104
40618,204059,Tyler,Ford,78,0021400113
40619,2882,Sean,Wright,65,0021400113
40620,1194,Bill,Spooner,22,0021400113
40621,1199,Tom,Washington,49,0021400116
40622,201637,Haywoode,Workman,66,0021400116
40623,1188,Leroy,Richardson,20,0021400116
40624,1201,Leon,Wood,40,0021400111
40625,1153,Joe,Crawford,17,0021400111
40626,1168,David,Jones,36,0021400111
40627,2532,Eli,Roe,44,0021400112
40628,2715,Eric,Lewis,42,0021400112
40629,1162,Scott,Foster,48,0021400112
40630,201246,Kevin,Cutler,34,0021400110
40631,1198,Scott,Wall,31,0021400110
40632,101284,John,Goble,30,0021400110
40633,200834,Mark,Lindsay,29,0021400115
40634,1174,Ken,Mauer,41,0021400115
40635,202037,J.T.,Orr,72,0021400115
40636,202026,Karl,Lane,77,0021400117
40637,2534,Zach,Zarba,28,0021400117
40638,2529,Tony,Brown,6,0021400117
40639,2004,Courtney,Kirkland,61,0021400109
40640,1147,Mike,Callahan,24,0021400109
40641,202027,Tre,Maddox,73,0021400109
40642,1664,Gary,Zielinski,59,0021400114
40643,2001,Jason,Phillips,23,0021400114
40644,202053,Scott,Twardoski,52,0021400114
40645,200832,Curtis,Blair,74,0021400121
40646,1152,Dan,Crawford,43,0021400121
40647,2714,David,Guthrie,16,0021400121
40648,2003,Pat,Fraher,26,0021400120
40649,1164,Ron,Garretson,10,0021400120
40650,1204,Derek,Richardson,63,0021400120
40651,202007,Nick,Buchert,54,0021400119
40652,1193,Michael,Smith,38,0021400119
40653,1195,Derrick,Stafford,9,0021400119
40654,1176,Monty,McCutchen,13,0021400118
40655,201640,Kane,Fitzgerald,35,0021400118
40656,201638,Brent,Barnaky,70,0021400118
40657,200834,Mark,Lindsay,29,0021400131
40658,1146,Tony,Brothers,25,0021400131
40659,201637,Haywoode,Workman,66,0021400131
40660,1148,James,Capers,19,0021400126
40661,2005,Matt,Boland,18,0021400126
40662,201639,Josh,Tiven,58,0021400126
40663,1664,Gary,Zielinski,59,0021400130
40664,1174,Ken,Mauer,41,0021400130
40665,200832,Curtis,Blair,74,0021400130
40666,1198,Scott,Wall,31,0021400125
40667,201245,Marat,Kogut,68,0021400125
40668,1194,Bill,Spooner,22,0021400125
40669,201246,Kevin,Cutler,34,0021400123
40670,1162,Scott,Foster,48,0021400123
40671,2529,Tony,Brown,6,0021400123
40672,201640,Kane,Fitzgerald,35,0021400127
40673,202053,Scott,Twardoski,52,0021400127
40674,1176,Monty,McCutchen,13,0021400127
40675,202041,Kevin,Scott,79,0021400122
40676,1201,Leon,Wood,40,0021400122
40677,1830,Marc,Davis,8,0021400122
40678,1168,David,Jones,36,0021400124
40679,1199,Tom,Washington,49,0021400124
40680,202037,J.T.,Orr,72,0021400124
40681,202026,Karl,Lane,77,0021400129
40682,2534,Zach,Zarba,28,0021400129
40683,2002,Derrick,Collins,11,0021400129
40684,2530,Ed,Malloy,14,0021400128
40685,202056,CJ,Washington,75,0021400128
40686,101283,Brian,Forte,45,0021400128
40687,1146,Tony,Brothers,25,0021400140
40688,2148,Mark,Ayotte,56,0021400140
40689,202027,Tre,Maddox,73,0021400140
40690,1199,Tom,Washington,49,0021400135
40691,201638,Brent,Barnaky,70,0021400135
40692,201639,Josh,Tiven,58,0021400135
40693,1152,Dan,Crawford,43,0021400141
40694,200834,Mark,Lindsay,29,0021400141
40695,1204,Derek,Richardson,63,0021400141
40696,204058,Gediminas,Petraitis,53,0021400133
40697,202007,Nick,Buchert,54,0021400133
40698,1195,Derrick,Stafford,9,0021400133
40699,203592,Dedric,Taylor,21,0021400138
40700,2001,Jason,Phillips,23,0021400138
40701,2004,Courtney,Kirkland,61,0021400138
40702,2002,Derrick,Collins,11,0021400137
40703,2532,Eli,Roe,44,0021400137
40704,1662,Bill,Kennedy,55,0021400137
40705,2714,David,Guthrie,16,0021400139
40706,203593,Justin,Van Duyne,64,0021400139
40707,1164,Ron,Garretson,10,0021400139
40708,101284,John,Goble,30,0021400132
40709,1153,Joe,Crawford,17,0021400132
40710,202037,J.T.,Orr,72,0021400132
40711,1151,Sean,Corbin,33,0021400134
40712,202058,James,Williams,60,0021400134
40713,2003,Pat,Fraher,26,0021400134
40714,2530,Ed,Malloy,14,0021400136
40715,2882,Sean,Wright,65,0021400136
40716,202041,Kevin,Scott,79,0021400136
40717,203177,Lauren,Holtkamp,7,0021400145
40718,2004,Courtney,Kirkland,61,0021400145
40719,1147,Mike,Callahan,24,0021400145
40720,2529,Tony,Brown,6,0021400142
40721,1168,David,Jones,36,0021400142
40722,202049,Ben,Taylor,46,0021400142
40723,1830,Marc,Davis,8,0021400143
40724,202000,Steve,Anderson,76,0021400143
40725,1193,Michael,Smith,38,0021400143
40726,101283,Brian,Forte,45,0021400144
40727,1662,Bill,Kennedy,55,0021400144
40728,201246,Kevin,Cutler,34,0021400144
40729,1153,Joe,Crawford,17,0021400152
40730,1363,Bennie,Adams,47,0021400152
40731,202027,Tre,Maddox,73,0021400152
40732,1195,Derrick,Stafford,9,0021400149
40733,202058,James,Williams,60,0021400149
40734,201639,Josh,Tiven,58,0021400149
40735,2530,Ed,Malloy,14,0021400148
40736,202041,Kevin,Scott,79,0021400148
